category,description,estimatedTime,imageName,ingredients,procedure,subcategory,title,times,isFavorite
regional,Don't head to a restaurant to get tender and crispy curried shrimp. Make it at home with this Coconut-Curried Shrimp with Chutney Mayo recipe.,20.0,Coconut-Curried Shrimp with Chutney Mayo.jpg,"1/4 cup KRAFT Light Mayo Reduced Fat Mayonnaise, 1/4 cup chutney, 1/4 tsp. vanilla, 1/2 tsp. curry powder, divided, ""1/2 cup BAKERS ANGEL FLAKE Coconut"", 1/4 cup flour, 1 egg, 1 Tbsp. water, 3/4 lb. uncooked deveined peeled medium shrimp, 1-1/2 cups PLANTERS Peanut Oil","1/4 cup KRAFT Light Mayo Reduced Fat Mayonnaise, 1/4 cup chutney, 1/4 tsp. vanilla, 1/2 tsp. curry powder, divided, ""1/2 cup BAKERS ANGEL FLAKE Coconut"", 1/4 cup flour, 1 egg, 1 Tbsp. water, 3/4 lb. uncooked deveined peeled medium shrimp, 1-1/2 cups PLANTERS Peanut Oil",Caribbean Recipes,Coconut-Curried Shrimp with Chutney Mayo,"1/4 cup KRAFT Light Mayo Reduced Fat Mayonnaise, 1/4 cup chutney, 1/4 tsp. vanilla, 1/2 tsp. curry powder, divided, ""1/2 cup BAKERS ANGEL FLAKE Coconut"", 1/4 cup flour, 1 egg, 1 Tbsp. water, 3/4 lb. uncooked deveined peeled medium shrimp, 1-1/2 cups PLANTERS Peanut Oil",True
regional,Dress up your typical steak recipe with this Flank Steak with Salsa! The black bean salsa in this Flank Steak with Salsa gives it a unique take.,66.0,Flank Steak with Black Bean Salsa.jpg,"1/2 cup KRAFT Zesty Italian Dressing, juice from 2 limes, divided, 2 beef flank steaks (3 lb.), 1/4 cup KRAFT Barbecue Sauce, any flavor, 1 can (15 oz.) black beans, rinsed, 1 pound red pepper, chopped, 4 slices OSCAR MAYER Baked Cooked Ham, finely chopped, 1 serrano chile, seeded, chopped, 1/4 cup finely chopped fresh cilantro","1/2 cup KRAFT Zesty Italian Dressing, juice from 2 limes, divided, 2 beef flank steaks (3 lb.), 1/4 cup KRAFT Barbecue Sauce, any flavor, 1 can (15 oz.) black beans, rinsed, 1 pound red pepper, chopped, 4 slices OSCAR MAYER Baked Cooked Ham, finely chopped, 1 serrano chile, seeded, chopped, 1/4 cup finely chopped fresh cilantro",Caribbean Recipes,Flank Steak with Black Bean Salsa,"1/2 cup KRAFT Zesty Italian Dressing, juice from 2 limes, divided, 2 beef flank steaks (3 lb.), 1/4 cup KRAFT Barbecue Sauce, any flavor, 1 can (15 oz.) black beans, rinsed, 1 pound red pepper, chopped, 4 slices OSCAR MAYER Baked Cooked Ham, finely chopped, 1 serrano chile, seeded, chopped, 1/4 cup finely chopped fresh cilantro",False
regional,Explore the sweet side of plantains with our Fried Plantains Recipe. Our tasty Fried Plantains Recipe includes a sweet sour cream sauce with spices.,13.0,Fried Plantains Recipe.jpg,"2 Tbsp. butter, divided, 1 lb. very ripe plantain s, sliced (about 2 plantains), ""1/4 cup BREAKSTONES or KNUDSEN Sour Cream"", 1/4 cup thawed COOL WHIP Whipped Topping, 2 tsp. brown sugar, 1/4 tsp. ground cinnamon","2 Tbsp. butter, divided, 1 lb. very ripe plantain s, sliced (about 2 plantains), ""1/4 cup BREAKSTONES or KNUDSEN Sour Cream"", 1/4 cup thawed COOL WHIP Whipped Topping, 2 tsp. brown sugar, 1/4 tsp. ground cinnamon",Caribbean Recipes,Fried Plantains Recipe,"2 Tbsp. butter, divided, 1 lb. very ripe plantain s, sliced (about 2 plantains), ""1/4 cup BREAKSTONES or KNUDSEN Sour Cream"", 1/4 cup thawed COOL WHIP Whipped Topping, 2 tsp. brown sugar, 1/4 tsp. ground cinnamon",False
regional,"Toss boring fruit salad recipes aside and surprise them with this scrumptious Grilled Fruit Salad! Papaya, banana, mango and pineapple meet a creamy sour cream mixture in this Grilled Fruit Salad recipe.",21.0,Grilled Fruit Salad.jpg,"""1/2 cup BREAKSTONES Reduced Fat or KNUDSEN Light Sour Cream"", 1 Tbsp. KOOL-AID Orange Flavor Sugar-Sweetened Drink Mix, 1/4 tsp. ground red pepper (cayenne), 1 pineapple, peeled, cored and cut into wedges, 1 mango, peeled, pitted and cut into wedges, 1 papaya, peeled, seeded and cut into wedges, 2 banana s, diagonally sliced","""1/2 cup BREAKSTONES Reduced Fat or KNUDSEN Light Sour Cream"", 1 Tbsp. KOOL-AID Orange Flavor Sugar-Sweetened Drink Mix, 1/4 tsp. ground red pepper (cayenne), 1 pineapple, peeled, cored and cut into wedges, 1 mango, peeled, pitted and cut into wedges, 1 papaya, peeled, seeded and cut into wedges, 2 banana s, diagonally sliced",Caribbean Recipes,Grilled Fruit Salad,"""1/2 cup BREAKSTONES Reduced Fat or KNUDSEN Light Sour Cream"", 1 Tbsp. KOOL-AID Orange Flavor Sugar-Sweetened Drink Mix, 1/4 tsp. ground red pepper (cayenne), 1 pineapple, peeled, cored and cut into wedges, 1 mango, peeled, pitted and cut into wedges, 1 papaya, peeled, seeded and cut into wedges, 2 banana s, diagonally sliced",True
regional,Tropical flavors like pineapple and coconut are what give this luscious dessert dip its name. Break out the cream cheese and prepare to wow the crowd.,15.0,Layered Island Dip.jpg,"1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, divided, 1 can (8 oz.) crushed pineapple, drained, 2 cups thawed COOL WHIP Whipped Topping, divided, 2 Tbsp. powdered sugar, 1 Tbsp. lime zest, 2 tsp. rum, 1/2 cup chopped PLANTERS Macadamias, ""1/2 cup BAKERS ANGEL FLAKE Coconut, toasted"", 1 kiwi, chopped, 2 or 3 mint leaves","1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, divided, 1 can (8 oz.) crushed pineapple, drained, 2 cups thawed COOL WHIP Whipped Topping, divided, 2 Tbsp. powdered sugar, 1 Tbsp. lime zest, 2 tsp. rum, 1/2 cup chopped PLANTERS Macadamias, ""1/2 cup BAKERS ANGEL FLAKE Coconut, toasted"", 1 kiwi, chopped, 2 or 3 mint leaves",Caribbean Recipes,Layered Island Dip,"1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, divided, 1 can (8 oz.) crushed pineapple, drained, 2 cups thawed COOL WHIP Whipped Topping, divided, 2 Tbsp. powdered sugar, 1 Tbsp. lime zest, 2 tsp. rum, 1/2 cup chopped PLANTERS Macadamias, ""1/2 cup BAKERS ANGEL FLAKE Coconut, toasted"", 1 kiwi, chopped, 2 or 3 mint leaves",False
regional,This refreshing punch is what happens when you combine the taste of the Caribbean with good old-fashioned lemonade.,5.0,Caribbean Cooler.jpg,"COUNTRY TIME Lemonade Flavor Drink Mix, 3 cups cold water, 2 cups cold pineapple juice, 1 cup cream of coconut","COUNTRY TIME Lemonade Flavor Drink Mix, 3 cups cold water, 2 cups cold pineapple juice, 1 cup cream of coconut",Caribbean Recipes,Caribbean Cooler,"COUNTRY TIME Lemonade Flavor Drink Mix, 3 cups cold water, 2 cups cold pineapple juice, 1 cup cream of coconut",False
regional,"Enjoy our Key Lime Margarita Pie, but don't worry about alcohol! This Key Lime Margarita Pie's taste is from a salty pretzel crust and citrusy filling.",375.0,Key Lime Margarita Pie.jpg,"1-1/4 cups finely crushed pretzels, 1/4 cup sugar, 6 Tbsp. butter, melted, 1 can (14 oz.) sweetened condensed milk, 1/2 cup lime juice, 1 env. (0.13 oz.) KOOL-AID Lemon-Lime Flavor Unsweetened Drink Mix, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, divided","1-1/4 cups finely crushed pretzels, 1/4 cup sugar, 6 Tbsp. butter, melted, 1 can (14 oz.) sweetened condensed milk, 1/2 cup lime juice, 1 env. (0.13 oz.) KOOL-AID Lemon-Lime Flavor Unsweetened Drink Mix, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, divided",Caribbean Recipes,Key Lime Margarita Pie,"1-1/4 cups finely crushed pretzels, 1/4 cup sugar, 6 Tbsp. butter, melted, 1 can (14 oz.) sweetened condensed milk, 1/2 cup lime juice, 1 env. (0.13 oz.) KOOL-AID Lemon-Lime Flavor Unsweetened Drink Mix, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, divided",False
regional,Add some heat to your day with succulent Jerk Chicken. The Caribbean-inspired marinade for Jerk Chicken is flavored with cinnamon and ground red pepper.,115.0,Jerk Chicken.jpg,"1 env. GOOD SEASONS Italian Dressing Mix, 2 Tbsp. firmly packed brown sugar, 2 Tbsp. oil, 2 Tbsp. lite soy sauce, 1 tsp. ground cinnamon, 1 tsp. ground thyme, 1 broiler-fryer chicken (2-1/2 lb.), cut up","1 env. GOOD SEASONS Italian Dressing Mix, 2 Tbsp. firmly packed brown sugar, 2 Tbsp. oil, 2 Tbsp. lite soy sauce, 1 tsp. ground cinnamon, 1 tsp. ground thyme, 1 broiler-fryer chicken (2-1/2 lb.), cut up",Caribbean Recipes,Jerk Chicken,"1 env. GOOD SEASONS Italian Dressing Mix, 2 Tbsp. firmly packed brown sugar, 2 Tbsp. oil, 2 Tbsp. lite soy sauce, 1 tsp. ground cinnamon, 1 tsp. ground thyme, 1 broiler-fryer chicken (2-1/2 lb.), cut up",False
regional,Get great flavor with our Stuffed Plantains recipe. Tasty beef and tomato filling gets topped with bacon and cheese when you make our Stuffed Plantains.,58.0,Stuffed Plantains.jpg,"3 ripe yellow plantains, unpeeled, 1/2 cup chopped onions, 3 cloves garlic, minced, 2 Tbsp. KRAFT Zesty Italian Dressing, 1 lb. ground beef, 2 tsp. dried oregano leaves, 1 can (14-1/2 oz.) diced tomatoes, undrained, 1-1/2 cups KRAFT Shredded Cheddar Cheese, divided, 4 slices OSCAR MAYER Bacon, cooked, crumbled","3 ripe yellow plantains, unpeeled, 1/2 cup chopped onions, 3 cloves garlic, minced, 2 Tbsp. KRAFT Zesty Italian Dressing, 1 lb. ground beef, 2 tsp. dried oregano leaves, 1 can (14-1/2 oz.) diced tomatoes, undrained, 1-1/2 cups KRAFT Shredded Cheddar Cheese, divided, 4 slices OSCAR MAYER Bacon, cooked, crumbled",Caribbean Recipes,Stuffed Plantains,"3 ripe yellow plantains, unpeeled, 1/2 cup chopped onions, 3 cloves garlic, minced, 2 Tbsp. KRAFT Zesty Italian Dressing, 1 lb. ground beef, 2 tsp. dried oregano leaves, 1 can (14-1/2 oz.) diced tomatoes, undrained, 1-1/2 cups KRAFT Shredded Cheddar Cheese, divided, 4 slices OSCAR MAYER Bacon, cooked, crumbled",False
regional,"Take a walk on the exotic side with a luscious cheesecake topped with an extravaganza of fruit—including kiwi, chopped mango and toasted coconut flakes.",265.0,Tropical Cheesecake.jpg,"1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, 1/3 cup sugar, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, 2 kiwi s, peeled, quartered, sliced and divided, 1 medium mango, peeled, chopped and divided, ""1 cup BAKERS ANGEL FLAKE Coconut, toasted, divided"", 1 ready-to-use graham cracker crumb crust (6 oz.)","1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, 1/3 cup sugar, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, 2 kiwi s, peeled, quartered, sliced and divided, 1 medium mango, peeled, chopped and divided, ""1 cup BAKERS ANGEL FLAKE Coconut, toasted, divided"", 1 ready-to-use graham cracker crumb crust (6 oz.)",Caribbean Recipes,Tropical Cheesecake,"1 pkg. (8 oz.) PHILADELPHIA Cream Cheese, softened, 1/3 cup sugar, 1 tub (8 oz.) COOL WHIP Whipped Topping, thawed, 2 kiwi s, peeled, quartered, sliced and divided, 1 medium mango, peeled, chopped and divided, ""1 cup BAKERS ANGEL FLAKE Coconut, toasted, divided"", 1 ready-to-use graham cracker crumb crust (6 oz.)",False
regional,All great cooks have a secret or two. Like using Ritz Crackers to add a buttery flavor to crab cakes—and a touch of cayenne to give them just the right amount of zing.,30.0,Crab Cakes.jpg,"1 egg, 1/4 cup KRAFT Classic Ranch Dressing, 2 cans (6 oz. each) crabmeat, drained, flaked, 20 RITZ Crackers, coarsely crushed (about 1 cup), 1/3 cup KRAFT Shredded Parmesan, Romano, and Asiago Cheeses, 2 green onions, sliced, 1/4 tsp. ground red pepper (cayenne)","1 egg, 1/4 cup KRAFT Classic Ranch Dressing, 2 cans (6 oz. each) crabmeat, drained, flaked, 20 RITZ Crackers, coarsely crushed (about 1 cup), 1/3 cup KRAFT Shredded Parmesan, Romano, and Asiago Cheeses, 2 green onions, sliced, 1/4 tsp. ground red pepper (cayenne)",Caribbean Recipes,Crab Cakes,"1 egg, 1/4 cup KRAFT Classic Ranch Dressing, 2 cans (6 oz. each) crabmeat, drained, flaked, 20 RITZ Crackers, coarsely crushed (about 1 cup), 1/3 cup KRAFT Shredded Parmesan, Romano, and Asiago Cheeses, 2 green onions, sliced, 1/4 tsp. ground red pepper (cayenne)",True
regional,Can't make it over to your favorite tropical island? That's OK. You can still savor sweet and savory fish fillets in your own little corner of the world.,20.0,Island Citrus Fish.jpg,"1/4 cup packed brown sugar, 1 tsp. ground cumin, 6 cod fillet s (1-1/2 lb.), 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/4 cup lime juice, 1/2 cup orange juice, 1/4 cup chopped fresh cilantro, 2 Tbsp. chopped mint leaves","1/4 cup packed brown sugar, 1 tsp. ground cumin, 6 cod fillet s (1-1/2 lb.), 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/4 cup lime juice, 1/2 cup orange juice, 1/4 cup chopped fresh cilantro, 2 Tbsp. chopped mint leaves",Caribbean Recipes,Island Citrus Fish,"1/4 cup packed brown sugar, 1 tsp. ground cumin, 6 cod fillet s (1-1/2 lb.), 1/4 cup KRAFT Lite Zesty Italian Dressing, 1/4 cup lime juice, 1/2 cup orange juice, 1/4 cup chopped fresh cilantro, 2 Tbsp. chopped mint leaves",True
regional,Get out some mangos and coconut milk to make our Mango-Coconut Chicken Recipe for stew! This savory coconut chicken recipe makes a great warm main dish.,100.0,Mango-Coconut Chicken Recipe.jpg,"1 medium onion, thinly sliced, 1/2 cup KRAFT Zesty Italian Dressing, 4 cloves garlic, minced, 3 lb. assorted bone-in chicken pieces (breasts, thighs and drumsticks), 1 can (13.5 oz.) coconut milk, 1-1/4 cups 2% milk, 4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1 medium green pepper, cut into thin strips, 1 medium red pepper, cut into thin strips, 2 medium mangos, cut into 1-inch chunks","1 medium onion, thinly sliced, 1/2 cup KRAFT Zesty Italian Dressing, 4 cloves garlic, minced, 3 lb. assorted bone-in chicken pieces (breasts, thighs and drumsticks), 1 can (13.5 oz.) coconut milk, 1-1/4 cups 2% milk, 4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1 medium green pepper, cut into thin strips, 1 medium red pepper, cut into thin strips, 2 medium mangos, cut into 1-inch chunks",Caribbean Recipes,Mango-Coconut Chicken Recipe,"1 medium onion, thinly sliced, 1/2 cup KRAFT Zesty Italian Dressing, 4 cloves garlic, minced, 3 lb. assorted bone-in chicken pieces (breasts, thighs and drumsticks), 1 can (13.5 oz.) coconut milk, 1-1/4 cups 2% milk, 4 oz. (1/2 of 8-oz. pkg.) PHILADELPHIA Cream Cheese, cubed, 1 medium green pepper, cut into thin strips, 1 medium red pepper, cut into thin strips, 2 medium mangos, cut into 1-inch chunks",True
regional,"Discover this amazing recipe for Grilled Fish Tacos with Coleslaw for Two. These Grilled Fish Tacos with Coleslaw for Two are quick, cheesy and crunchy. This Healthy Living recipe is ready to enjoy in just 20 minutes.",20.0,Grilled Fish Tacos with Coleslaw for Two.jpg,"2 Tbsp. lime juice, divided, 1 Tbsp. KRAFT Lite House Italian Dressing, 1/2 tsp. ground cumin, 1/2 lb. tilapia fillets, 4 flour tortillas (8 inch), 2 Tbsp. KRAFT Light Mayo Reduced Fat Mayonnaise, 1 Tbsp. chopped fresh cilantro, 1-1/2 cups coleslaw blend (cabbage slaw mix), 1/4 cup KRAFT 2% Milk Shredded Cheddar Cheese","2 Tbsp. lime juice, divided, 1 Tbsp. KRAFT Lite House Italian Dressing, 1/2 tsp. ground cumin, 1/2 lb. tilapia fillets, 4 flour tortillas (8 inch), 2 Tbsp. KRAFT Light Mayo Reduced Fat Mayonnaise, 1 Tbsp. chopped fresh cilantro, 1-1/2 cups coleslaw blend (cabbage slaw mix), 1/4 cup KRAFT 2% Milk Shredded Cheddar Cheese",Caribbean Recipes,Grilled Fish Tacos with Coleslaw for Two,"2 Tbsp. lime juice, divided, 1 Tbsp. KRAFT Lite House Italian Dressing, 1/2 tsp. ground cumin, 1/2 lb. tilapia fillets, 4 flour tortillas (8 inch), 2 Tbsp. KRAFT Light Mayo Reduced Fat Mayonnaise, 1 Tbsp. chopped fresh cilantro, 1-1/2 cups coleslaw blend (cabbage slaw mix), 1/4 cup KRAFT 2% Milk Shredded Cheddar Cheese",False
regional,Try our SHAKE 'N BAKE Coconut Shrimp. This SHAKE 'N BAKE Coconut Shrimp is so sweet and crispy no one will believe it's a Healthy Living recipe!,27.0,SHAKE 'N BAKE Coconut Shrimp.jpg,"""2/3 cup BAKERS ANGEL FLAKE Coconut, toasted"", ""1 pkt. SHAKE N BAKE Chicken Coating Mix"", 1 tsp. curry powder, 1/4 tsp. ground red pepper (cayenne), 1 egg, 2 Tbsp. water, 1 lb. uncooked extra-large shrimp, peeled with tails left on, deveined","""2/3 cup BAKERS ANGEL FLAKE Coconut, toasted"", ""1 pkt. SHAKE N BAKE Chicken Coating Mix"", 1 tsp. curry powder, 1/4 tsp. ground red pepper (cayenne), 1 egg, 2 Tbsp. water, 1 lb. uncooked extra-large shrimp, peeled with tails left on, deveined",Caribbean Recipes,SHAKE 'N BAKE Coconut Shrimp,"""2/3 cup BAKERS ANGEL FLAKE Coconut, toasted"", ""1 pkt. SHAKE N BAKE Chicken Coating Mix"", 1 tsp. curry powder, 1/4 tsp. ground red pepper (cayenne), 1 egg, 2 Tbsp. water, 1 lb. uncooked extra-large shrimp, peeled with tails left on, deveined",False
regional,"Mixed nuts, cilantro, garlic and lime zest are blended with peanut oil and baked into a glorious crust in this Caribbean-style fish entrée.",27.0,Caribbean Nut-Crusted Fish.jpg,"1/4 cup chopped PLANTERS Mixed Nuts, 2 Tbsp. chopped cilantro, 1 clove garlic, minced, 1 tsp. PLANTERS Peanut Oil, Zest and juice from 1 lime, divided, 4 tilapia fillets (1 lb.), 1 pkg. (10 oz.) frozen broccoli florets, 2 cups hot cooked long-grain brown rice","1/4 cup chopped PLANTERS Mixed Nuts, 2 Tbsp. chopped cilantro, 1 clove garlic, minced, 1 tsp. PLANTERS Peanut Oil, Zest and juice from 1 lime, divided, 4 tilapia fillets (1 lb.), 1 pkg. (10 oz.) frozen broccoli florets, 2 cups hot cooked long-grain brown rice",Caribbean Recipes,Caribbean Nut-Crusted Fish,"1/4 cup chopped PLANTERS Mixed Nuts, 2 Tbsp. chopped cilantro, 1 clove garlic, minced, 1 tsp. PLANTERS Peanut Oil, Zest and juice from 1 lime, divided, 4 tilapia fillets (1 lb.), 1 pkg. (10 oz.) frozen broccoli florets, 2 cups hot cooked long-grain brown rice",False
regional,Take a wilted spinach salad to the tropical level by adding exotic fruits. Add pops of color with papaya & starfruit to this Tropical Wilted Spinach Salad.,28.0,Tropical Wilted Spinach Salad.jpg,"1/4 cup packed brown sugar, divided, 6 slices OSCAR MAYER Bacon, 1 red onion, thinly sliced, 1/4 cup KRAFT Zesty Italian Dressing, divided, 1/4 tsp. crushed red pepper, 2 pkg. (6 oz. each) baby spinach leaves, 2 star fruit, sliced, seeded, 1 cup chopped papaya s","1/4 cup packed brown sugar, divided, 6 slices OSCAR MAYER Bacon, 1 red onion, thinly sliced, 1/4 cup KRAFT Zesty Italian Dressing, divided, 1/4 tsp. crushed red pepper, 2 pkg. (6 oz. each) baby spinach leaves, 2 star fruit, sliced, seeded, 1 cup chopped papaya s",Caribbean Recipes,Tropical Wilted Spinach Salad,"1/4 cup packed brown sugar, divided, 6 slices OSCAR MAYER Bacon, 1 red onion, thinly sliced, 1/4 cup KRAFT Zesty Italian Dressing, divided, 1/4 tsp. crushed red pepper, 2 pkg. (6 oz. each) baby spinach leaves, 2 star fruit, sliced, seeded, 1 cup chopped papaya s",False
regional,Barbecue sauce and pineapple give a tropical twist to plain old pork & rice.,25.0,Caribbean Pork 'N Rice.jpg,"1 Tbsp. oil, 1 lb. pork tenderloin, cut into chunks, 2 carrots, chopped, 1 onion, chopped, 2 cups instant white rice, uncooked, 1 can (14 oz.) pineapple chunks in juice, undrained, 1-1/2 cups water, 1 green pepper, chopped, 1/4 cup KRAFT Original Barbecue Sauce, 1 tsp. ground ginger","1 Tbsp. oil, 1 lb. pork tenderloin, cut into chunks, 2 carrots, chopped, 1 onion, chopped, 2 cups instant white rice, uncooked, 1 can (14 oz.) pineapple chunks in juice, undrained, 1-1/2 cups water, 1 green pepper, chopped, 1/4 cup KRAFT Original Barbecue Sauce, 1 tsp. ground ginger",Caribbean Recipes,Caribbean Pork 'N Rice,"1 Tbsp. oil, 1 lb. pork tenderloin, cut into chunks, 2 carrots, chopped, 1 onion, chopped, 2 cups instant white rice, uncooked, 1 can (14 oz.) pineapple chunks in juice, undrained, 1-1/2 cups water, 1 green pepper, chopped, 1/4 cup KRAFT Original Barbecue Sauce, 1 tsp. ground ginger",False
regional,Bring home some Caribbean taste with our Island Jerk Chicken Recipe. One bite of our Island Jerk Chicken Recipe and you may feel a slight island breeze.,45.0,Island Jerk Chicken Recipe.jpg,"1/2 cup KRAFT Peppercorn Ranch Dressing, 2 green onions, thinly sliced, 1/2 tsp. ground cinnamon, 1/2 tsp. ground allspice, 1/2 tsp. ground cloves, 1/4 tsp. ground red pepper (cayenne), 8 small boneless skinless chicken breasts (2 lb.)","1/2 cup KRAFT Peppercorn Ranch Dressing, 2 green onions, thinly sliced, 1/2 tsp. ground cinnamon, 1/2 tsp. ground allspice, 1/2 tsp. ground cloves, 1/4 tsp. ground red pepper (cayenne), 8 small boneless skinless chicken breasts (2 lb.)",Caribbean Recipes,Island Jerk Chicken Recipe,"1/2 cup KRAFT Peppercorn Ranch Dressing, 2 green onions, thinly sliced, 1/2 tsp. ground cinnamon, 1/2 tsp. ground allspice, 1/2 tsp. ground cloves, 1/4 tsp. ground red pepper (cayenne), 8 small boneless skinless chicken breasts (2 lb.)",True
